Round,AI Rank,State,Institute,Course,Quota,Category
1,11531,Jammu and Kashmir,AIIMS Jammu,MICROBIOLOGY,AIIMS-All India,OBC
1,11578,Jammu and Kashmir,AIIMS Jammu,PATHOLOGY,AIIMS-All India,SC
1,11648,West Bengal,AIIMS Kalyani,PHYSIOLOGY,AIIMS-All India,OBC
1,11651,Uttar Pradesh,AIIMS Rai Bareli,BIOCHEMISTRY,AIIMS-All India,OBC
1,11694,Madhya Pradesh,AIIMS Bhopal,PHYSIOLOGY,AIIMS-All India,SC
1,11705,Odisha,AIIMS Bhubaneswar,ANATOMY,AIIMS-All India,OBC
1,11807,Jammu and Kashmir,AIIMS Jammu,BIOCHEMISTRY,AIIMS-All India,OBC
1,11896,Pondicherry,JIPMER Puducherry,BIOCHEMISTRY,JIPMER-All India,SC
1,11929,Odisha,AIIMS Bhubaneswar,FORENSIC MEDICINE,AIIMS-All India,SC
1,11933,Rajasthan,AIIMS Jodhpur,RADIO DIAGNOSIS,AIIMS-All India,UR-PwD
1,11955,Chhattisgarh,AIIMS Raipur,BIOCHEMISTRY,AIIMS-All India,OBC
1,11972,Assam,AIIMS Guwahati,PHYSIOLOGY,AIIMS-All India,OBC
1,12025,Gujarat,AIIMS Rajkot,ANATOMY,AIIMS-All India,OBC
1,12030,Rajasthan,AIIMS Jodhpur,FORENSIC MEDICINE,AIIMS-All India,SC
1,12073,Rajasthan,AIIMS Jodhpur,MICROBIOLOGY,AIIMS-All India,SC
1,12179,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,SC
1,12199,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,ST
1,12219,Delhi,AIIMS Delhi,IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,12227,Himachal Pradesh,AIIMS Bilaspur Himachal,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,12236,Uttar Pradesh,AIIMS Rai Bareli,FORENSIC MEDICINE,AIIMS-All India,SC
1,12413,Punjab,AIIMS Bathinda,PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,12417,West Bengal,AIIMS Kalyani,ENT,AIIMS-All India,ST
1,12493,Telangana,AIIMS Bibinagar,PHARMACOLOGY,AIIMS-All India,SC
1,12595,Rajasthan,AIIMS Jodhpur,MICROBIOLOGY,AIIMS-All India,EWS
1,12837,Chhattisgarh,AIIMS Raipur,FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,12963,Rajasthan,AIIMS Jodhpur,DERMATOLOGY,AIIMS-All India,OBC-PwD
1,12994,Delhi,AIIMS Delhi,PALLIATIVE MEDICINE,AIIMS-All India,ST
1,13012,Assam,AIIMS Guwahati,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,13042,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,UR-PwD
1,13065,Pondicherry,JIPMER Puducherry,ANATOMY,JIPMER-All India,SC
1,13155,Bihar,AIIMS Patna,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,13160,Andhra Pradesh,AIIMS Mangalagiri,ENT,AIIMS-All India,ST
1,13214,Uttar Pradesh,AIIMS Gorakhpur,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,SC
1,13439,Uttar Pradesh,AIIMS Gorakhpur,EMERGENCY MEDICINE,AIIMS-All India,ST
1,13501,Delhi,AIIMS Delhi,BIOCHEMISTRY,AIIMS-All India,ST
1,13597,West Bengal,AIIMS Kalyani,ANAESTHESIOLOGY,AIIMS-All India,ST
1,13735,Odisha,AIIMS Bhubaneswar,BIOCHEMISTRY,AIIMS-All India,SC
1,13773,Uttar Pradesh,AIIMS Rai Bareli,COMMUNITY MEDICINE,AIIMS-All India,SC
1,13800,Chhattisgarh,AIIMS Raipur,ANATOMY,AIIMS-All India,OBC
1,13889,Assam,AIIMS Guwahati,PHYSIOLOGY,AIIMS-All India,OBC
1,13901,Chhattisgarh,AIIMS Raipur,ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,14174,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR-PwD
1,14181,Jammu and Kashmir,AIIMS Jammu,PHYSIOLOGY,AIIMS-All India,OBC
1,14282,Telangana,AIIMS Bibinagar,BIOCHEMISTRY,AIIMS-All India,EWS
1,14350,Pondicherry,JIPMER Puducherry,FORENSIC MEDICINE,JIPMER-All India,ST
1,14411,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,UR-PwD
1,14448,West Bengal,AIIMS Kalyani,PATHOLOGY,AIIMS-All India,ST
1,14542,Delhi,AIIMS Delhi,FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,14789,Andhra Pradesh,AIIMS Mangalagiri,PSYCHIATRY,AIIMS-All India,ST
1,15039,Uttar Pradesh,AIIMS Rai Bareli,ANATOMY,AIIMS-All India,OBC
1,15062,West Bengal,AIIMS Kalyani,MICROBIOLOGY,AIIMS-All India,EWS
1,15066,Rajasthan,AIIMS Jodhpur,FAMILY MEDICINE,AIIMS-All India,ST
1,15067,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,SC
1,15282,Andhra Pradesh,AIIMS Mangalagiri,ANATOMY,AIIMS-All India,SC
1,15315,Gujarat,AIIMS Rajkot,FAMILY MEDICINE,AIIMS-All India,ST
1,15317,Punjab,AIIMS Bathinda,MICROBIOLOGY,AIIMS-All India,SC
1,15480,Odisha,AIIMS Bhubaneswar,PHARMACOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,15594,Maharashtra,AIIMS Nagpur,PHARMACOLOGY,AIIMS-All India,SC
1,15638,Maharashtra,AIIMS Nagpur,MICROBIOLOGY,AIIMS-All India,EWS
1,16188,Assam,AIIMS Guwahati,BIOCHEMISTRY,AIIMS-All India,EWS
1,16203,Madhya Pradesh,AIIMS Bhopal,FORENSIC MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,16345,Madhya Pradesh,AIIMS Bhopal,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,16357,Assam,AIIMS Guwahati,PATHOLOGY,AIIMS-All India,ST
1,16425,Jammu and Kashmir,AIIMS Jammu,PHARMACOLOGY,AIIMS-All India,SC
1,16505,Madhya Pradesh,AIIMS Bhopal,IHBT,AIIMS-All India,ST
1,16558,Odisha,AIIMS Bhubaneswar,ANATOMY,AIIMS-All India,SC
1,16802,Uttar Pradesh,AIIMS Rai Bareli,PMR,AIIMS-All India,ST
1,16831,West Bengal,AIIMS Kalyani,BIOCHEMISTRY,AIIMS-All India,SC
1,16872,Uttarakhand,AIIMS Rishikesh,COMMUNITY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
1,16944,Telangana,AIIMS Bibinagar,BIOCHEMISTRY,AIIMS-All India,SC
1,17009,West Bengal,AIIMS Kalyani,BIOCHEMISTRY,AIIMS-All India,EWS
1,17234,West Bengal,AIIMS Kalyani,MICROBIOLOGY,AIIMS-All India,SC
1,17235,West Bengal,AIIMS Kalyani,IHBT,AIIMS-All India,ST
1,17383,Jharkhand,AIIMS Deoghar,PMR,AIIMS-All India,ST
1,17403,Uttar Pradesh,AIIMS Gorakhpur,MICROBIOLOGY,AIIMS-All India,SC
1,17644,Chhattisgarh,AIIMS Raipur,PHYSIOLOGY,AIIMS-All India,SC
1,17917,Jharkhand,AIIMS Deoghar,PHARMACOLOGY,AIIMS-All India,SC
1,17964,Uttarakhand,AIIMS Rishikesh,ANATOMY,AIIMS-All India,SC
1,18038,West Bengal,AIIMS Kalyani,PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,18204,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR-PwD
1,18321,Uttarakhand,AIIMS Rishikesh,MICROBIOLOGY,AIIMS-All India,ST
1,18464,Uttarakhand,AIIMS Rishikesh,GENERAL SURGERY,AIIMS-All India,UR-PwD
1,18525,Uttarakhand,AIIMS Rishikesh,PHARMACOLOGY,AIIMS-All India,ST
1,18546,Uttarakhand,AIIMS Rishikesh,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,18609,West Bengal,AIIMS Kalyani,PHARMACOLOGY,AIIMS-All India,EWS
1,18615,Maharashtra,AIIMS Nagpur,PHYSIOLOGY,AIIMS-All India,SC
1,18858,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,EWS
1,18934,Chhattisgarh,AIIMS Raipur,MICROBIOLOGY,AIIMS-All India,ST
1,19105,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,ST
1,19381,Uttar Pradesh,AIIMS Rai Bareli,COMMUNITY MEDICINE,AIIMS-All India,ST
1,19450,Madhya Pradesh,AIIMS Bhopal,RADIATION ONCOLOGY,AIIMS-All India,UR-PwD
1,19545,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR-PwD
1,19557,Uttarakhand,AIIMS Rishikesh,PAEDIATRICS,AIIMS-All India,UR-PwD
1,19800,West Bengal,AIIMS Kalyani,MICROBIOLOGY,AIIMS-All India,ST
1,20074,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-All India,OBC-PwD
1,20365,Chhattisgarh,AIIMS Raipur,BIOCHEMISTRY,AIIMS-All India,SC
1,20427,Jharkhand,AIIMS Deoghar,BIOCHEMISTRY,AIIMS-All India,SC
1,20563,Jammu and Kashmir,AIIMS Jammu,PHYSIOLOGY,AIIMS-All India,SC
1,20751,Assam,AIIMS Guwahati,PHYSIOLOGY,AIIMS-All India,EWS
1,20910,Chandigarh,PGIMER Chandigarh,PHARMACOLOGY,PGIMER-All India,ST
1,21173,Chhattisgarh,AIIMS Raipur,ANATOMY,AIIMS-All India,SC
1,21278,Assam,AIIMS Guwahati,ANATOMY,AIIMS-All India,SC
1,21291,Rajasthan,AIIMS Jodhpur,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,21354,Uttar Pradesh,AIIMS Rai Bareli,PHYSIOLOGY,AIIMS-All India,SC
1,21633,Telangana,AIIMS Bibinagar,COMMUNITY & FAMILY MEDICINE,AIIMS-All India,ST
1,21641,Uttarakhand,AIIMS Rishikesh,BIOCHEMISTRY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,21661,Uttar Pradesh,AIIMS Rai Bareli,ANATOMY,AIIMS-All India,SC
1,22304,Rajasthan,AIIMS Jodhpur,COMMUNITY MEDICINE,AIIMS-All India,ST
1,23465,Punjab,AIIMS Bathinda,BIOCHEMISTRY,AIIMS-All India,ST
1,23576,Pondicherry,JIPMER Puducherry,DERMATOLOGY,JIPMER-All India,UR-PwD
1,23673,Assam,AIIMS Guwahati,ANATOMY,AIIMS-All India,ST
1,23843,Delhi,AIIMS Delhi,IHBT,AIIMS-Inst. Pref,UR-AIIMS-IP
1,24133,Odisha,AIIMS Bhubaneswar,FORENSIC MEDICINE,AIIMS-All India,ST
1,25027,Odisha,AIIMS Bhubaneswar,ANATOMY,AIIMS-All India,ST
1,25056,Assam,AIIMS Guwahati,GENERAL MEDICINE,AIIMS-All India,UR-PwD
1,25069,Gujarat,AIIMS Rajkot,PHYSIOLOGY,AIIMS-All India,EWS
1,25450,Pondicherry,JIPMER Puducherry,PHYSIOLOGY,JIPMER-All India,ST
1,25507,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,EWS-PwD
1,25645,Telangana,AIIMS Bibinagar,ANATOMY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,25650,West Bengal,AIIMS Kalyani,FORENSIC MEDICINE,AIIMS-All India,ST
1,25735,West Bengal,AIIMS Kalyani,PATHOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
1,25874,Delhi,AIIMS Delhi,ANATOMY,AIIMS-All India,EWS
1,26688,Madhya Pradesh,AIIMS Bhopal,PHYSIOLOGY,AIIMS-All India,ST
1,27363,Chandigarh,PGIMER Chandigarh,PATHOLOGY,PGIMER-All India,UR-PwD
1,27493,Himachal Pradesh,AIIMS Bilaspur Himachal,PAEDIATRICS,AIIMS-All India,UR-PwD
1,27513,Delhi,AIIMS Delhi,EMERGENCY MEDICINE,AIIMS-All India,OBC-PwD
1,28009,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,UR-PwD
1,28479,Pondicherry,JIPMER Puducherry,TBRD,JIPMER-All India,OBC-PwD
1,28543,Odisha,AIIMS Bhubaneswar,PHYSIOLOGY,AIIMS-All India,ST
1,28949,Jammu and Kashmir,AIIMS Jammu,PHYSIOLOGY,AIIMS-All India,ST
1,29082,Gujarat,AIIMS Rajkot,BIOCHEMISTRY,AIIMS-All India,ST
1,29691,Chhattisgarh,AIIMS Raipur,PATHOLOGY,AIIMS-All India,OBC-PwD
1,29911,Punjab,AIIMS Bathinda,PATHOLOGY,AIIMS-All India,UR-PwD
1,30124,Rajasthan,AIIMS Jodhpur,ANATOMY,AIIMS-All India,ST
1,30889,Himachal Pradesh,AIIMS Bilaspur Himachal,BIOCHEMISTRY,AIIMS-All India,ST
1,30950,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR-PwD
1,31277,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,UR-PwD
1,31588,Jammu and Kashmir,AIIMS Jammu,RADIATION ONCOLOGY,AIIMS-All India,UR-PwD
2,6,Rajasthan,AIIMS Jodhpur,RADIO DIAGNOSIS,AIIMS-All India,UR
2,15,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,UR
2,17,Delhi,AIIMS Delhi,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,19,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,UR
2,26,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,UR
2,27,Uttarakhand,AIIMS Rishikesh,RADIO DIAGNOSIS,AIIMS-All India,UR
2,28,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,UR
2,29,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,UR
2,30,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,UR
2,31,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,UR
2,36,Uttarakhand,AIIMS Rishikesh,GENERAL MEDICINE,AIIMS-All India,UR
2,38,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,UR
2,39,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,UR
2,45,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,UR
2,46,Pondicherry,JIPMER Puducherry,RADIO DIAGNOSIS,JIPMER-All India,UR
2,47,Pondicherry,JIPMER Puducherry,RADIO DIAGNOSIS,JIMPER-Inst. Pref,INST (JIPMER)
2,48,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,EWS
2,50,Bihar,AIIMS Patna,RADIO DIAGNOSIS,AIIMS-All India,UR
2,51,Rajasthan,AIIMS Jodhpur,GENERAL MEDICINE,AIIMS-All India,UR
2,55,Delhi,AIIMS Delhi,INECTIOUS DISEASES 6 YRS,AIIMS-All India,UR
2,56,Chandigarh,PGIMER Chandigarh,DERMATOLOGY,PGIMER-All India,UR
2,59,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR
2,64,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
2,69,Rajasthan,AIIMS Jodhpur,DERMATOLOGY,AIIMS-All India,UR
2,70,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,UR
2,71,Uttarakhand,AIIMS Rishikesh,GENERAL MEDICINE,AIIMS-All India,UR
2,72,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,OBC
2,75,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR
2,78,Rajasthan,AIIMS Jodhpur,GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
2,79,Punjab,AIIMS Bathinda,GENERAL MEDICINE,AIIMS-All India,UR
2,81,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,OBC
2,82,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
2,85,Chhattisgarh,AIIMS Raipur,GENERAL MEDICINE,AIIMS-All India,OBC
2,86,Odisha,AIIMS Bhubaneswar,GENERAL MEDICINE,AIIMS-All India,UR
2,88,Chandigarh,PGIMER Chandigarh,RADIO DIAGNOSIS,PGIMER-All India,OBC
2,92,Chandigarh,PGIMER Chandigarh,RADIO DIAGNOSIS,PGIMER-All India,OBC
2,94,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
2,96,Rajasthan,AIIMS Jodhpur,GENERAL MEDICINE,AIIMS-All India,OBC
2,97,Chandigarh,PGIMER Chandigarh,NUCLEAR MEDICINE,PGIMER-All India,UR
2,98,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-All India,UR
2,99,Chhattisgarh,AIIMS Raipur,RADIO DIAGNOSIS,AIIMS-All India,UR
2,100,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,UR
2,101,Bihar,AIIMS Patna,GENERAL MEDICINE,AIIMS-All India,UR
2,105,Uttarakhand,AIIMS Rishikesh,DERMATOLOGY,AIIMS-All India,UR
2,106,Delhi,AIIMS Delhi,NEUROSURGERY 6 YRS,AIIMS-All India,UR
2,107,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,OBC
2,109,Andhra Pradesh,AIIMS Mangalagiri,GENERAL MEDICINE,AIIMS-All India,UR
2,110,Odisha,AIIMS Bhubaneswar,RADIO DIAGNOSIS,AIIMS-All India,EWS
2,114,Punjab,AIIMS Bathinda,GENERAL MEDICINE,AIIMS-All India,UR
2,117,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
2,119,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,UR
2,123,Rajasthan,AIIMS Jodhpur,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,124,Assam,AIIMS Guwahati,GENERAL MEDICINE,AIIMS-All India,UR
2,126,Chhattisgarh,AIIMS Raipur,GENERAL MEDICINE,AIIMS-All India,EWS
2,127,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,130,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,UR
2,132,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,133,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
2,134,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,UR
2,137,Punjab,AIIMS Bathinda,RADIO DIAGNOSIS,AIIMS-All India,UR
2,138,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-All India,OBC
2,141,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,OBC
2,143,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
2,144,West Bengal,AIIMS Kalyani,RADIO DIAGNOSIS,AIIMS-All India,UR
2,147,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,UR
2,150,Telangana,AIIMS Bibinagar,RADIO DIAGNOSIS,AIIMS-All India,UR
2,152,Uttarakhand,AIIMS Rishikesh,GENERAL MEDICINE,AIIMS-All India,OBC
2,153,Madhya Pradesh,AIIMS Bhopal,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,154,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
2,155,Andhra Pradesh,AIIMS Mangalagiri,RADIO DIAGNOSIS,AIIMS-All India,UR
2,158,Uttar Pradesh,AIIMS Gorakhpur,DERMATOLOGY,AIIMS-All India,UR
2,159,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
2,160,Jammu and Kashmir,AIIMS Jammu,GENERAL MEDICINE,AIIMS-All India,UR
2,161,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-All India,OBC
2,164,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,UR
2,165,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIMPER-Inst. Pref,INST (JIPMER)
2,168,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,UR
2,171,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,OBC
2,175,Andhra Pradesh,AIIMS Mangalagiri,GENERAL MEDICINE,AIIMS-All India,OBC
2,176,Odisha,AIIMS Bhubaneswar,PAEDIATRICS,AIIMS-All India,UR
2,177,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,UR-PwD
2,182,Odisha,AIIMS Bhubaneswar,GENERAL MEDICINE,AIIMS-All India,EWS
2,187,Bihar,AIIMS Patna,GENERAL MEDICINE,AIIMS-All India,OBC
2,188,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,UR
2,190,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
2,193,Uttar Pradesh,AIIMS Gorakhpur,GENERAL MEDICINE,AIIMS-All India,EWS
2,195,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
2,201,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
2,202,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
2,203,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
2,205,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
2,209,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,UR
2,210,Maharashtra,AIIMS Nagpur,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,211,Rajasthan,AIIMS Jodhpur,NUCLEAR MEDICINE,AIIMS-All India,UR
2,212,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-All India,OBC
2,213,Uttar Pradesh,AIIMS Rai Bareli,GENERAL MEDICINE,AIIMS-All India,OBC
2,217,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
2,218,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,UR
2,221,Rajasthan,AIIMS Jodhpur,PAEDIATRICS,AIIMS-All India,UR
2,222,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-All India,UR
2,223,Delhi,AIIMS Delhi,INECTIOUS DISEASES 6 YRS,AIIMS-All India,UR
2,226,Assam,AIIMS Guwahati,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,228,Uttar Pradesh,AIIMS Gorakhpur,DERMATOLOGY,AIIMS-All India,OBC
2,230,Punjab,AIIMS Bathinda,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,232,Maharashtra,AIIMS Nagpur,PAEDIATRICS,AIIMS-All India,UR
2,233,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,EWS
2,235,Gujarat,AIIMS Rajkot,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,237,Pondicherry,JIPMER Puducherry,GENERAL MEDICINE,JIPMER-All India,EWS
2,239,Uttar Pradesh,AIIMS Gorakhpur,PAEDIATRICS,AIIMS-All India,UR
2,240,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,UR
2,241,Odisha,AIIMS Bhubaneswar,PAEDIATRICS,AIIMS-All India,UR
2,247,Delhi,AIIMS Delhi,INECTIOUS DISEASES 6 YRS,AIIMS-All India,UR
2,248,Uttar Pradesh,AIIMS Rai Bareli,NEUROLOGY 6 YRS,AIIMS-All India,UR
2,250,Chandigarh,PGIMER Chandigarh,RADIATION ONCOLOGY,PGIMER-All India,UR
2,252,Odisha,AIIMS Bhubaneswar,GENERAL SURGERY,AIIMS-All India,UR
2,254,Himachal Pradesh,AIIMS Bilaspur Himachal,RADIO DIAGNOSIS,AIIMS-All India,OBC
2,258,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
2,261,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
2,263,Jharkhand,AIIMS Deoghar,GENERAL MEDICINE,AIIMS-All India,OBC
2,266,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,UR
2,267,Himachal Pradesh,AIIMS Bilaspur Himachal,GENERAL MEDICINE,AIIMS-All India,OBC
2,272,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
2,278,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,UR
2,279,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIPMER-All India,OBC
2,283,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
2,286,Pondicherry,JIPMER Puducherry,RADIO DIAGNOSIS,JIPMER-All India,SC
2,287,Uttarakhand,AIIMS Rishikesh,DERMATOLOGY,AIIMS-All India,EWS
2,288,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,UR
2,289,Punjab,AIIMS Bathinda,DERMATOLOGY,AIIMS-All India,EWS
2,291,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,UR
2,294,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,EWS
2,296,Andhra Pradesh,AIIMS Mangalagiri,DERMATOLOGY,AIIMS-All India,UR
2,297,Uttarakhand,AIIMS Rishikesh,GENERAL SURGERY,AIIMS-All India,UR
2,299,Telangana,AIIMS Bibinagar,GENERAL MEDICINE,AIIMS-All India,OBC
2,304,Uttarakhand,AIIMS Rishikesh,RADIATION ONCOLOGY,AIIMS-All India,UR
2,305,Punjab,AIIMS Bathinda,GENERAL MEDICINE,AIIMS-All India,OBC
2,308,Chandigarh,PGIMER Chandigarh,PAEDIATRICS,PGIMER-All India,OBC
2,312,Uttar Pradesh,AIIMS Gorakhpur,GENERAL MEDICINE,AIIMS-All India,OBC
2,314,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
2,316,Uttarakhand,AIIMS Rishikesh,OBG,AIIMS-All India,UR
2,317,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,UR
2,318,Pondicherry,JIPMER Puducherry,NEUROSURGERY 6 YRS,JIPMER-All India,UR
2,319,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,UR
2,320,Madhya Pradesh,AIIMS Bhopal,GENERAL SURGERY,AIIMS-All India,UR
2,324,Andhra Pradesh,AIIMS Mangalagiri,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
2,327,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,OBC
2,328,Uttar Pradesh,AIIMS Rai Bareli,NEUROLOGY 6 YRS,AIIMS-All India,UR
2,335,West Bengal,AIIMS Kalyani,GENERAL MEDICINE,AIIMS-All India,OBC
2,337,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-All India,UR
2,340,Chhattisgarh,AIIMS Raipur,DERMATOLOGY,AIIMS-All India,OBC
2,344,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
